GENE	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99
cvpA_purF_ubiX	0.17280029849796127	0.03526240936761613	0.018633522651188	0.9981811103534214	0.02669879778879649	0.001722913825557765	0.9183640692292887	0.016176172021459764	0.044558320149437045	0.3509951126274085	0.7282566933300867	0.3314882376143522	0.35531622428960025	0.28424483146843815	0.22269084008601558	0.009905318472004685	0.12752966464499138	0.6606850528743056	0.39470793570766133	0.9696409457264697	0.7270303385223514	0.5738864013199503	0.3211328223704214	0.19493714418520097	0.010574945697879888	0.3228455932685374	0.9947737994566523	0.7904280405902365	0.7024369088863692	0.0380111181858453	0.7387901152239048	0.4973203158031134	0.05668124491819416	0.6517976627342651	0.8518522371257771	0.0032022285270274405	0.17670886935438768	0.9783729602052318	0.9495540765833826	0.03176583043179189	0.4012596089859737	0.07297083213818338	0.0148103203871468	0.26284358281029135	0.5682906832946217	0.9828413234949612	0.8797679205433588	0.9968698060322508	0.7028824603851833	0.09913164560574052	0.6542318437748895	0.1980064368559198	0.7256934139890477	0.23943700721535252	0.01134771585328397	0.9685361730137364	0.08923515858090952	0.019586093513060718	0.5949105542979346	0.36167318112128577	0.1804099637858698	0.5180586612309003	0.341789318360052	0.1479249673987408	0.10251077022505921	0.9701367038331729	0.8003165949452774	0.003555970205274151	0.4976354880202045	0.1600153522711407	0.14746575136925297	0.8652225709509702	0.4310240716775193	0.08595742648202229	0.025038021074302245	0.3619810169542331	0.5189232807938663	0.24504819024904814	0.030508759833033274	0.11308256080890129	0.20535298962188012	0.08811707667394734	0.3901804826378583	0.09675282767945013	0.1939382145586608	0.01960740847958601	0.5223719511277493	0.19225385026909395	0.2200658147754543	0.9421276307247016	0.12420321138042828	0.4713097015679071	0.10089143536201119	0.9999995	0.2671273679834863	0.7562755187560193	0.10195111890145409	0.9847212170368324	0.17555470462107683	0.6499993713664342
glnB	0.16846745943531788	0.03797683556080244	0.021787808917681506	0.9013292108370856	0.026259204596189578	0.0018730058448680105	0.847130104726627	0.0242009179677525	0.043336430293276225	0.23546479596969655	0.5985933563551507	0.2798633769779115	0.3136213831136976	0.18903979261182605	0.1881405420337218	0.01433898045058094	0.09952905856490857	0.5886184380706755	0.30067544212453723	0.6873844505103271	0.5657176765171311	0.4218918444845126	0.3091576068698161	0.21736624312796063	0.011661167257133762	0.2836614569725396	0.8322897724237688	0.5599264930476029	0.5156128730628013	0.03723552563923724	0.46875250485970876	0.34786171276320266	0.04557162178684411	0.48706610707729986	0.5032595679490728	0.0024553682610612593	0.13545551765651936	0.7992583741886299	0.7227901092279552	0.03882735319576461	0.32651236556970353	0.0724392834650523	0.013934348850477136	0.19353286159886116	0.4228586858325822	0.8316793032991496	0.6142086714687989	0.946179289301176	0.6320507424225812	0.08115533305120529	0.3959898245230992	0.1604744398547576	0.5986274272493233	0.20216352760544937	0.01854615782529135	0.9189304983224791	0.07435054627759656	0.023227171684674686	0.4128990321753019	0.28082093356128335	0.14986492961208642	0.26557056159933173	0.183419099861018	0.1645205275588924	0.07454668034887982	0.7664526021932734	0.5561371021319478	0.004432717059664485	0.3745249977456102	0.1694182874060713	0.12543262512016645	0.5699437892189319	0.2977046677916376	0.10664766164366497	0.028287893086436144	0.3547712788567583	0.28567554770965836	0.22069134590771747	0.03952312570895873	0.08821652333551758	0.1800699528500631	0.09368435034162885	0.2935344606320289	0.06312365597907821	0.15124175592756367	0.02135680587415853	0.40632220071202557	0.11738262563061551	0.17881075945936667	0.7241258558073421	0.1146008105491924	0.38821197905568255	0.0898167062897254	0.9995027053643598	0.306413086230453	0.6313341686873774	0.10795267470509626	0.8109871926563695	0.14781346142008867	0.5109393331678681
guaBA	0.6038008801986918	0.14594196091153283	0.07100429279774827	0.9995527445466846	0.11729081041373272	0.006259044311107481	0.9839618864002156	0.04218865768132633	0.1158114855051919	0.6006663539314305	0.8353250137285431	0.6653420039410999	0.7186824487759768	0.6204927671250968	0.5402629095923477	0.0435917436952065	0.31930979047152347	0.9597740501546564	0.5780354950544577	0.9943135776792233	0.9405198801835823	0.7695348711751233	0.8169172279569052	0.5954202151008604	0.04818256567781642	0.8681855250322464	0.9987188034240143	0.98160887828129	0.9433483848715176	0.15747795949183052	0.959829354076802	0.7301211853294576	0.18467879793054787	0.8205603957096997	0.8386222577980259	0.01378884640282678	0.3458345098834751	0.9916600955385256	0.9879979839580427	0.1609881064700899	0.7230935639497637	0.25742248341542434	0.04665596325681378	0.4703334857863438	0.8619279618521891	0.9908768300687937	0.9389939384741889	0.999195724930691	0.8583159468461812	0.31232003310884826	0.8547503950807005	0.5441860180184093	0.9768378149956014	0.5193169244228047	0.05030400923514609	0.9941786432534789	0.302635623380021	0.07615369721964829	0.8983012060026937	0.5945853268510128	0.48658023665868433	0.6534617274852089	0.7116913672177143	0.35411612916205676	0.3108210364225189	0.994027171236985	0.9506293816375878	0.015474029968499742	0.71468111700162	0.43863205627220403	0.46090031168848766	0.9138718976885921	0.611816169194738	0.30603975688629875	0.07510575414899698	0.8565802533471703	0.713826564695786	0.6269268881452815	0.15242253106563491	0.333145736501482	0.5000849886172867	0.31144648114189405	0.9147095051164275	0.2529517042568245	0.5237524287045321	0.10129928120855597	0.9170229604669208	0.5017048955001677	0.5343353945792844	0.9827827639795138	0.28994558465131276	0.8387275595741303	0.3380386401411903	0.9999995	0.5595410809906297	0.9048180610822466	0.36209718072402536	0.992587433456917	0.3563051683297872	0.9108350385901899
prsA	0.17440752598013026	0.03791935614484574	0.024078459534799646	0.9637229847647378	0.04446025513643496	0.0024442663386109995	0.8884286512589743	0.025321691927276173	0.0645495256186149	0.4217608362017884	0.6924752898320703	0.37313028367228346	0.37639089402088965	0.3123166425870092	0.25574946743704036	0.017774938568239283	0.18764399460053088	0.8098938651048457	0.3537837886122131	0.8138064560559964	0.7957756867594676	0.5284312832690036	0.28525911393365255	0.20449552828982373	0.015829095305966566	0.3264590292937398	0.9587811299006815	0.7841866286305612	0.49691128183458855	0.05080821803257717	0.665098571110597	0.45622895357127896	0.0643678238944355	0.40565868438178143	0.6807111977587639	0.005868861217285973	0.1783330560243152	0.6518670470697177	0.6775286173240662	0.0467122625721339	0.5036901431930346	0.12018913069860677	0.022744500548854258	0.2720212488876346	0.36002231573134813	0.9365882787552885	0.4992482070973303	0.9426414436561649	0.5864484335719968	0.1342563601852275	0.6020207970115443	0.30106262304636777	0.8147781370639425	0.2011647120088058	0.01857746492449621	0.8080182295622975	0.14000179003361382	0.03206769886633325	0.48235390932866423	0.32391227843323833	0.19337622879273256	0.49546073366726284	0.311548981088778	0.20359884290057428	0.12419091872664989	0.87858255395422	0.8498136023437661	0.004995100884000828	0.38539343572702883	0.20725308220127214	0.19690428623295747	0.7105121180384101	0.29185182060187365	0.10065295333321288	0.03303519082611058	0.45427970519167293	0.3697474340742222	0.2304733752124998	0.052749323626921744	0.12696320298383018	0.1729686514308388	0.13088401716371792	0.3574758168744515	0.1242571784443194	0.18091479668135985	0.04217172724020529	0.4816192824658394	0.21300042869314403	0.19054439540740184	0.8241417599043551	0.13471174944038403	0.4568094446909728	0.13873049841637222	0.9996360688607318	0.25726010820192813	0.5598543489877319	0.14491114043693581	0.8161171507828532	0.21074734900151343	0.40307010964470086
purC	0.23332929733944127	0.06130307157101263	0.026116740640413708	0.9532500696965243	0.04321445566416205	0.0024169217498834178	0.7425800584578045	0.022451853940495932	0.04370455346065099	0.2900433818294292	0.5070362450906949	0.26731042722181503	0.3801023145095592	0.3517165816197021	0.2516905158465611	0.018496342768446448	0.15502261376422338	0.7636004294561299	0.37407406960050615	0.9439709736037046	0.45089861586776975	0.39901801707978174	0.3094360329323471	0.26486981762896333	0.013764335267246694	0.360996286630548	0.8886645908696579	0.577803824949364	0.6074322706879471	0.06623209377036952	0.5360624945597107	0.44557204181281507	0.057696802356095624	0.5828628425352783	0.7076689441983839	0.0033475756359258118	0.13072015315112304	0.7513366417171147	0.8158694403701789	0.04822027202876956	0.45921273400683726	0.10629363968114783	0.023352568546463896	0.2377946673407092	0.4462167678320297	0.6505579586676996	0.5411590439132413	0.9664896233727612	0.6617343963538446	0.13340400348782452	0.47746161804484266	0.18287118883264983	0.7649713472295763	0.22994139992859025	0.016812840408826434	0.9565799100676527	0.07738012986326807	0.032369112102053885	0.6135376995375921	0.34505846109707194	0.1449393307937453	0.4733279186374394	0.29511887519134034	0.1381539265321253	0.09123441970371796	0.9375052188730274	0.8130316493629928	0.00425957091569671	0.4745624412006123	0.1769621075092632	0.2196729393853342	0.6440960940595165	0.33551003573761606	0.09621353647270431	0.040238089100460346	0.34735830964087244	0.37787129896662214	0.2626963225826145	0.04568721323853896	0.13576500238247138	0.18168423378046508	0.12655027956894696	0.3575540666067864	0.09661350896881865	0.18916933721621007	0.0295623854347063	0.4309162779709703	0.21428003507340385	0.17582532585295435	0.876797596556154	0.11801831888889952	0.43329122479953924	0.11519719968994474	0.9996088011640769	0.3264815314288929	0.7462842245061388	0.08623903341621215	0.7793673258749889	0.1652143335371429	0.6062975203745209
purEK	0.08933947405680749	0.016023811600061475	0.0092023962787455	0.9998893156212207	0.01992982777964183	5.976309356277584E-4	0.9688390235271843	0.005804741942380477	0.019601118457638754	0.24239098142099902	0.7343980954721611	0.21320790635651324	0.24333193703059489	0.1797500871250884	0.12975673944498003	0.004660641251381423	0.07072647883560908	0.9532350721727751	0.4039562318997084	0.993487837117761	0.8773656184832458	0.4630729950420245	0.26300554353104827	0.1573998613685832	0.0036382540806354255	0.2850327342807379	0.9994668783612807	0.9409534563341957	0.938334518787738	0.028796721732596012	0.6221031262668695	0.3091721277509128	0.022659974559438585	0.5175374161676191	0.8479313824913614	9.329986672872209E-4	0.08355632488724017	0.9734229612495537	0.9056520350121502	0.016281029454623615	0.2973943331724987	0.04187162405654481	0.003624812403435533	0.14091620786856474	0.4220295032162166	0.9892177299749181	0.8261216750261621	0.9997350101922348	0.7060199619522342	0.045343647009900304	0.6500002044361803	0.11224408301092492	0.96751118125132	0.17032190734209202	0.005652208872222479	0.9944813629829181	0.03435967576727607	0.008205406706209839	0.5553611178023647	0.1816114017717201	0.08963087074809611	0.3049295298450765	0.20960630952541043	0.07502791461686875	0.04217380144984226	0.9919710667110521	0.9647371523384493	0.0013529918536832745	0.5244430253941749	0.09378570637948197	0.06556065201235482	0.7936442050841392	0.2715217216464386	0.036814307597374044	0.010238894740868058	0.3170111455601841	0.37744407646868405	0.13346379858771198	0.014057872688238974	0.04169680195557808	0.11478754524417206	0.04307217162349976	0.38861514324011054	0.034768682907967904	0.08312833955043165	0.009507452338992032	0.5324415760707507	0.11954230650062517	0.0983268609486071	0.9324110153689981	0.06235673376403893	0.44854121744216535	0.06203266194829915	0.9999995	0.22035821895375485	0.7283782958802608	0.035445478160481915	0.9947203055879628	0.09390802837796232	0.590092255068693
purHD	0.24016242402960516	0.06325295419104293	0.02919388295685924	0.9771926642480581	0.06976901379917558	0.002859496005827324	0.8131286757050751	0.01761753593601794	0.08816158443294848	0.46592942411175264	0.7437813948849704	0.24177371805649464	0.31689352896745404	0.33660645744807044	0.25459526059591825	0.021760371396114656	0.16553416892009473	0.691708029893896	0.40497718208925143	0.7772118138233256	0.6108498120021275	0.474450016370092	0.3376443446683776	0.29951625008018823	0.016384721335242755	0.3481871351861664	0.9377723287322315	0.6507571239046789	0.5294291977028944	0.06661168623666922	0.5468442621849207	0.3827070440574153	0.07380707143203545	0.4912382594748483	0.6753550587367716	0.003756885987912838	0.20235729579451953	0.7553131236217298	0.7602508780033984	0.056995701497298865	0.4404671165511	0.11490404511010945	0.0209275530669346	0.33087075207861255	0.5013237475507513	0.9388250228445717	0.5159687142461555	0.9737814206392135	0.5019561381965842	0.14031661128686143	0.7150198226028228	0.2136839788288013	0.9114019832266504	0.2677290263505622	0.018018044371004696	0.8734504902290953	0.12080192773818181	0.03921141300657024	0.5735699403744139	0.3101279153963611	0.17533319719715762	0.42136647899315244	0.30907768256566676	0.2039406911283712	0.0850348106546806	0.8984060521177862	0.892517417637229	0.0055905337947868925	0.5172919686920695	0.2407659917977812	0.18040764972031426	0.7296134393390018	0.3262582514535092	0.16511784667999044	0.04424453539031528	0.4346297919691653	0.4061919302671891	0.3043533837030567	0.057287155960433135	0.1439671138307643	0.22734432598848395	0.13427889350291813	0.483175798311619	0.12426781610413261	0.1675609716802068	0.03949986993877285	0.551403047420115	0.2811431394331082	0.23781435984299715	0.5678768448656262	0.14925156638810846	0.5154987339199283	0.13818640018080106	0.9996739805926678	0.26751091637658087	0.8090694120566079	0.10745073921853625	0.8297089257367116	0.23747727532797772	0.7241538394040786
purL	0.7706949032887209	0.2010734863278332	0.09896945847447416	0.9999995	0.17169689214223924	0.008748538482132718	0.9996609452248595	0.07749969573514645	0.2421340786017146	0.8707796766159274	0.9945360712491382	0.7741267749328439	0.9260938969394125	0.9408144602356369	0.755381566690057	0.049862857396261055	0.4413456717698254	0.997498027683095	0.9602359432911035	0.9999619780464173	0.9956906944949188	0.9826151944899806	0.9657279842879632	0.7084507726845664	0.04727729680780878	0.9485123096779589	0.9999995	0.9969768081840134	0.9962118336731258	0.1563657341174617	0.994983852797345	0.9433806257903774	0.21071417955191646	0.979195948019195	0.9959806402415404	0.013386752329249582	0.6500005530985065	0.9998296406075126	0.9996646075598493	0.19136381774636593	0.9344351690949987	0.3096001450081713	0.05899514170229961	0.8289714285732099	0.9091042942030138	0.9999227500390726	0.9964089822965068	0.9999995	0.9961624397394641	0.45454087524371717	0.9852631376635679	0.6631427496291469	0.9997046103662937	0.6272807348445207	0.05646835693571472	0.9999634780464172	0.377357058568149	0.09225061798167758	0.9863179095564234	0.9062617198578313	0.5561328311835337	0.9814820325427138	0.942825301928968	0.721597299791811	0.3492768004607069	0.9999497828626632	0.9990517597672306	0.016074570927666156	0.9720447092427658	0.5521747515183595	0.6516372579853494	0.9956874845142192	0.8421048912956198	0.4433538547760535	0.10508309467232617	0.9761094863500982	0.9027665673628479	0.86027099550767	0.17162747355828364	0.41608411562612513	0.7855894110828562	0.44779109953989304	0.9033983219531014	0.4083339849823539	0.590181228002409	0.11783069420522939	0.9765769616368569	0.7537403698171131	0.7061278773207582	0.9995799188629497	0.5585332555148304	0.9663347719927438	0.4561109195312385	0.9999995	0.8617987749735111	0.9950293273134099	0.41186978314621525	0.9999602269487381	0.632899881410453	0.9941718577573475
purMN	0.2670101643528085	0.0718931613012969	0.03992003108944526	0.9558501158648613	0.06126694872737082	0.0035209416501382537	0.877357469013884	0.03102083573029124	0.08205991694254552	0.3884256219400467	0.6161703419235869	0.3478853869804454	0.4325366985591529	0.30455681333808865	0.32938933245599855	0.022722626920719847	0.2048329486318172	0.6643649562010043	0.4706573916890075	0.8927128831630605	0.5518275415980457	0.48826246841558885	0.34030744704305693	0.2489802974533476	0.0165654031924167	0.3360610530074144	0.9642372414281752	0.594539164000162	0.7275324873387878	0.05933977700283486	0.8151713374018222	0.4576281131022601	0.06554712259799911	0.5646296654752656	0.6701762310861462	0.004324465991563682	0.13617168213670736	0.7756165035722088	0.8334217876530624	0.04973175507504444	0.39892223055732456	0.12260386295906572	0.02838454414980783	0.2687503351367249	0.43961992397711913	0.8133009074650035	0.6340212427771152	0.8936430893760989	0.5518260519278775	0.16391497521290763	0.5689705110078205	0.257869023028042	0.8681571849198704	0.2287975096830504	0.027124321263482798	0.7475057783172886	0.15359231917797864	0.03169139303486527	0.5751236820566218	0.44489071494582405	0.1958171405218734	0.4491315583273314	0.31228168631527825	0.17361557081628565	0.12439247780556809	0.9376449551201623	0.8810987918115347	0.006850542267083479	0.5839015715915133	0.17436063335909804	0.25632064477330446	0.5577062908674094	0.30258063611449987	0.12173870663085794	0.04678655459087848	0.3885452938467642	0.5226159388226038	0.3132355042659365	0.053678587700360846	0.13367891160097237	0.3009492231582084	0.10843936950697362	0.4880526528782817	0.12724598098467532	0.1866307584449977	0.0419704021600917	0.4265698308045814	0.25867623781698595	0.20701489981568064	0.7586842684683097	0.19549925613354555	0.43301421891275926	0.16796831248647054	0.9996912893651575	0.45498827265189534	0.5797175152807919	0.12473043333995869	0.8499901138663687	0.26734009265990794	0.6616241741714927
pyrC	0.2683908325571292	0.05766157555213437	0.025208304316994473	0.9743032563233603	0.06277217608382603	0.003405151131387819	0.6985043082468108	0.0206346809704129	0.06959041756980579	0.3408133846890621	0.512707870476885	0.3157379392820671	0.3997032927186812	0.35757067016665495	0.24872953000567827	0.018179102236333816	0.19100225964084028	0.8034453098907018	0.372595260281297	0.6451558481003052	0.6499997196390047	0.4219095305836731	0.37439868132364784	0.235472245396705	0.017133389355050085	0.3282882871086708	0.9421711037500407	0.775509344472555	0.6055315084756485	0.07346316250835162	0.46150624996877765	0.34820690055130543	0.08759829341575757	0.5650747009018711	0.6068492917286344	0.004172693063770595	0.17094536341756983	0.7886254879390224	0.7609915365498489	0.06003762295494798	0.28938727356749583	0.12510998178051772	0.02155806260718559	0.2638629662313565	0.43519243165030636	0.9372103922350358	0.7186652780949292	0.9685493475995698	0.6647886076730868	0.13495282582364992	0.6775915901426479	0.21229055201493166	0.6127101012512838	0.22168046867704663	0.02032338027688245	0.8780727380169885	0.1540429998934617	0.03407484552726235	0.6175531900726547	0.37087724825619833	0.12396963462686701	0.4258581278000161	0.3018094236330787	0.15150740163732623	0.1257415509675039	0.8924500844011248	0.8048292558821208	0.004558346233125658	0.5151125576345602	0.1926787890020166	0.17761574128448518	0.6766579620217122	0.29398245583299254	0.11056948672061762	0.034137062243833866	0.27834498014572273	0.4421846188108216	0.3024808084429789	0.054543326375309356	0.13115650277026175	0.2116096795474719	0.10925255298536951	0.47698455634233583	0.1020292383971476	0.20069399509127228	0.03668441313586616	0.4908923058552907	0.22044662093308964	0.2293884717016473	0.6935580795960188	0.14492722079773454	0.49856942011781913	0.10619219983594899	0.999649870086542	0.3607548666666643	0.6058027059768242	0.11348028385665129	0.8620019888031459	0.17152023213976367	0.5631635020524574
pyrD	0.510277044389115	0.08826980923317597	0.040393213081957084	0.9993812887700358	0.06986478157400158	0.005194823764382876	0.972712327335408	0.03608602809636825	0.11801630463541558	0.6097847526368501	0.8163748686797369	0.613015727109667	0.5148267675801411	0.5687469566133674	0.43293935036735615	0.03419414172598096	0.27602395534575336	0.9452439079872127	0.734702934156982	0.9923240243007999	0.8574273022300863	0.7140992488987584	0.6389813744453205	0.4057160111769372	0.024973910845314244	0.5854116574419195	0.9981696041074363	0.9564247013935319	0.917748437694153	0.09576454283574937	0.9304780673788021	0.7562798465018651	0.12536511105016362	0.7138450102842431	0.9585168390935435	0.007092694609780372	0.2633551464600893	0.9808586322333136	0.981466269052595	0.09229220555206133	0.7376307189100155	0.17467856093794581	0.03263183392304027	0.47841922513694934	0.7273143374624341	0.9880763746866061	0.8771312305336387	0.9988689486776466	0.8664084408461503	0.2167780750760783	0.8758426120236128	0.3296226685381071	0.9759560927767451	0.5614355186957474	0.03564749176763622	0.9903671104079207	0.2424153284801485	0.06116750097963253	0.8898493775031874	0.7018805455276763	0.362439915978418	0.7914095473222356	0.5567797656495198	0.3265786840292143	0.21585827920981918	0.988618003526564	0.975522290976056	0.011186574640916677	0.765607932000397	0.37955245003338856	0.39381961361463425	0.9034850590842667	0.6725282519692783	0.20422202932403055	0.07189419705251716	0.600557280986474	0.535873225172437	0.5728173844262826	0.0849810941584575	0.2587662589841763	0.4581873275206881	0.1816264156407155	0.6723079810795608	0.16955628723117236	0.330585504965727	0.07595525525892284	0.8931041679308681	0.4812520286036315	0.379005781471434	0.8940435107210619	0.2541648758817994	0.8333050899225526	0.26624235889939774	0.9999995	0.6169645977317235	0.9392565959693372	0.23845136185828605	0.9892635853142232	0.36365543381915744	0.9336562782806707
speA	0.2075851164824478	0.04312699796648637	0.022946097408366003	0.9653333983120473	0.04877138217443906	0.0019729886907742487	0.7314618448304322	0.025453398356578383	0.05661518000587908	0.3714763599880846	0.653692605738651	0.31070030308870356	0.2977132025570471	0.2863934046297669	0.28835242150024354	0.02301384873045222	0.16207972131455484	0.523698747399606	0.4245404940740889	0.9568347780907801	0.6687715975896252	0.4349604299130968	0.3102829718897555	0.2544515536207285	0.017003592977133424	0.30943729734045655	0.9481976102154999	0.6375675228732065	0.7288501328987328	0.04744805514977647	0.658341471415336	0.4808978230872451	0.06959021759238301	0.3177006563558737	0.5793539354804612	0.0041612459821658175	0.16084098118987472	0.8649770962828368	0.7699690911802949	0.05413868966543112	0.3918983610404984	0.11519979317922137	0.0162472778947755	0.30309904564263024	0.3932032039866497	0.9124412283922293	0.6108538142071751	0.8266332971672797	0.6080232410660289	0.10856971125991087	0.6311817667992944	0.2486849940569224	0.9233097919755153	0.3145958836790778	0.01949978691547337	0.8027175929239294	0.10160635738878245	0.034577138173103567	0.48398814837558063	0.33647513046331234	0.19849259267778116	0.36476405851240584	0.277276547847872	0.13578378257936807	0.11586770792617303	0.812021500331419	0.8336625480243885	0.005872485174602296	0.49385115850687417	0.22156945711158482	0.12155553932199065	0.7417722798441759	0.47433901169507586	0.10502971895888531	0.04230750754752719	0.339234073549206	0.43232471420258767	0.2829474944929633	0.04894870006557248	0.09814612357266737	0.22579526702395203	0.11031109561395665	0.43975022914331685	0.10435312693939142	0.21630273842775677	0.037831440460504545	0.38041950452452605	0.25220761457740437	0.2352914828404166	0.7748710789759383	0.12426386968897299	0.5357918155103008	0.1272791324669438	0.9996312532204075	0.3391389415005876	0.5580166448755454	0.0920200034178864	0.8287845664493922	0.18444978313586413	0.5381670790684555
ycfC_purB	0.19369044195414356	0.07321780588120157	0.030234643668060536	0.9725222472451168	0.07961119164005563	0.003508755969636635	0.9147910596429979	0.03223430229211866	0.06987198434820194	0.3480616165922762	0.6506706773779326	0.3531836711854683	0.4465197365726761	0.43950957862358164	0.3477746635026832	0.024293199285221532	0.1826896841748438	0.821180921987633	0.5048069730748515	0.9579482491384461	0.8001506641825431	0.5925881887880929	0.4520205955584676	0.3499193453117043	0.01994717222291649	0.37164477509153593	0.9100361591959071	0.8375818992684011	0.713245923633875	0.07567193960023844	0.5607299858405618	0.453112423304998	0.10102648958968119	0.5575432574187464	0.7127390120247219	0.00532335276088959	0.23128166417789042	0.9262929417227171	0.9347410271815718	0.07757198203093758	0.5119325134386145	0.10410430996576696	0.024853814579807478	0.27471063009942465	0.6073854382096503	0.8927694745191038	0.709366667025365	0.9285676812350635	0.6718848380952885	0.191505849710714	0.6143213864454817	0.29251838966455784	0.8258006579298872	0.2884697994066917	0.025287866427640814	0.8066917251977334	0.1957878699521853	0.037979745812917874	0.601197890255803	0.3754271004706443	0.24858536849039514	0.510235155370611	0.29761859485510717	0.2710722472793031	0.1333915672768356	0.9125232022407122	0.7882011470706686	0.012882598557210858	0.5952614323505736	0.24710357906084315	0.22209928069145143	0.7147744255229523	0.4285340195117543	0.15674831824224608	0.05431318393597031	0.423288036561192	0.4697865102873546	0.39593522911524887	0.09229011108641692	0.1462327453306216	0.26432569233251035	0.1486363682879324	0.47727662714067726	0.15278833035431225	0.2526480561397931	0.042931436078217575	0.6140127257431591	0.34441665734493704	0.25979180454310713	0.8729071926224582	0.21628994805396023	0.501325314859473	0.20599249044430562	0.9997345886730348	0.4519258773711718	0.6743820994835662	0.17116186131449407	0.8942989967774688	0.2047886311548696	0.6347348625549901
